z1,z2,z3,z4,z5
0.3194654611065179,3.4699656274374826,-0.8963261027483402,-0.4452143783748887,0.09644747106176109
0.2519501624173849,2.210833384719751,1.289116125994571,-0.4517079388749008,-0.604672882448268
0.5578570115329984,-0.651399228327656,0.29143662443340485,1.026224394642017,0.8660448473675745
-0.4527656537844042,-1.3160885775984164,-0.7257605050951675,-1.7348744479471785,2.8284059062741185
1.3716892340744602,-0.007736368798206929,0.3590835294469498,1.7304432889455155,0.653979834558959
-0.32631939241525765,-0.8229636428070626,-0.08181135091371869,1.4951205221950898,0.30926803032418676
-1.4300392412392533,-0.282928177838474,0.3946809032734666,0.4283423559769858,0.3365738211813343
0.151604591105328,0.315461895133289,0.5481729982176206,-0.12282545173592851,-0.5694483994752266
-1.0803705962985157,-0.1644477858379726,0.4045780404781019,0.6189675180769265,-0.017237721624449642
-1.0803705962985157,-0.1644477858379726,0.4045780404781019,0.6189675180769265,-0.017237721624449642
-0.025458764803212942,-1.260766596453134,-1.0131977759959385,-0.20542134757651487,-0.9082751060104686
-0.6113979733897705,-0.33987897267769024,-0.03909411904719745,-0.14622541463980682,1.2291939584453684
-0.5384693745874553,-0.33425404241468437,-0.06915080560244777,-0.0619274255931997,0.8852893412342255
-0.296761154025664,-0.6425706824856868,0.4123097241491893,1.3707075624470166,0.1798290440998148
0.296996867511657,1.1876078240357772,0.1469306413261629,-0.6379532488215731,-0.4143809524745877
-1.0712358531675925,0.6907314537860328,0.459352329114114,-0.8627207337521645,-0.8022691384489594
-1.433911153960734,-1.3093554364978046,-3.2860675333674316,0.047870407640801436,0.381090131435342
-0.8321550874129774,-0.17166840031050518,0.18900583088290235,0.4173792542055957,0.1276348867716227
0.11907173315862167,-0.10768661678639647,0.5793611053594075,1.578748971533021,0.3025546597361994
-1.7721393256554745,0.8317198955503362,0.1292831758416762,-0.7398472367363538,-0.7683297790217646
-0.5709179288730383,-0.6446041069488746,0.14277123251076662,-0.1264592077000662,0.38956329366179304
-1.435241533238426,0.2977702795502088,1.8546618780631883,1.9761478998489523,0.6046916284321843
-0.8327484972770144,0.9679435282916061,0.16585940637632063,-0.6229127729737839,-0.6401287491467866
1.770993172593312,-1.269406891776775,0.7441915922515444,-2.787442172552065,-1.4435925494808177
0.09294342809976266,0.5107065383703044,-0.36391299406480404,0.016179555862515016,1.2834372782028383
